time/fps,time/time_elapsed,time/iterations,time/total_timesteps,train/loss,train/n_updates,rollout/ep_len_mean,train/value_loss,train/entropy_loss,train/explained_variance,train/std,train/clip_range,train/policy_gradient_loss,train/approx_kl,train/learning_rate,train/clip_fraction,rollout/ep_rew_mean
217,322,274,70144,-0.014015035703778267,11550,235.07,0.06326917661353945,-13.153405594825745,0.9705202952027321,0.9176538586616516,0.2,-0.020756653882563113,0.0166448,0.0003,0.172265625,-30.472485
217,323,275,70400,0.022701196372509003,11560,235.07,0.1600087596103549,-13.15433714389801,0.9654268138110638,0.9176144599914551,0.2,-0.021791864885017276,0.018095864,0.0003,0.17265625,-30.472485
217,324,276,70656,-0.00813785009086132,11570,237.79,0.014706698339432478,-13.146719312667846,0.9905726341530681,0.9170210957527161,0.2,-0.015974708599969745,0.009881766,0.0003,0.125390625,-30.79406
217,325,277,70912,0.03365667164325714,11580,238.0,0.17882221294566988,-13.143131470680236,0.966380137950182,0.9175252914428711,0.2,-0.01911013019271195,0.010952941,0.0003,0.1515625,-30.791706
217,326,278,71168,-0.0019701234996318817,11590,238.54,0.09865526994690299,-13.14655044078827,0.9839562457054853,0.9182963371276855,0.2,-0.025193829252384604,0.012798943,0.0003,0.21640625,-30.82995
217,328,279,71424,-0.0022910907864570618,11600,238.54,0.12131325481459498,-13.145374083518982,0.982706505805254,0.9172677993774414,0.2,-0.023209905601106584,0.013840095,0.0003,0.2625,-30.82995
217,329,280,71680,0.012174239382147789,11610,240.69,0.03881903113797307,-13.124991488456725,0.972896184772253,0.9127907752990723,0.2,-0.017356756830122323,0.0152267255,0.0003,0.13828125,-31.13213
217,330,281,71936,-0.002281402237713337,11620,241.39,0.08131148738320917,-13.085549378395081,0.9858426870778203,0.9112703204154968,0.2,-0.02004686857108027,0.02312706,0.0003,0.216015625,-31.226572
217,331,282,72192,0.02373560518026352,11630,243.65,0.18050558771938086,-13.071969938278198,0.9724076185375452,0.9106739163398743,0.2,-0.025788904295768588,0.02133594,0.0003,0.234375,-31.499588
217,332,283,72448,-0.00806729681789875,11640,246.02,0.08104460986796766,-13.060682368278503,0.9842759426683187,0.9090669751167297,0.2,-0.03738149150740355,0.02765299,0.0003,0.309375,-31.773638
217,333,284,72704,-0.007563821971416473,11650,246.02,0.09960908312350511,-13.038327860832215,0.9812044724822044,0.9061602354049683,0.2,-0.030243531125597654,0.026203673,0.0003,0.26171875,-31.773638
217,335,285,72960,-0.006387573666870594,11660,246.45,0.022740712529048322,-13.015352058410645,0.994813228957355,0.9049997329711914,0.2,-0.020850069518201054,0.014056979,0.0003,0.17890625,-31.801834
217,336,286,73216,0.025011561810970306,11670,246.97,0.11296963961794973,-13.009261107444763,0.9819665979593992,0.90501868724823,0.2,-0.025630918494425715,0.017738134,0.0003,0.227734375,-31.828154
217,337,287,73472,0.010670501738786697,11680,247.38,0.10867824014276266,-13.006466674804688,0.9846475049853325,0.9052944183349609,0.2,-0.028176328679546715,0.020702789,0.0003,0.22265625,-31.859512
217,338,288,73728,0.03220590949058533,11690,247.38,0.0758885589428246,-13.007015824317932,0.9734973832964897,0.90557461977005,0.2,-0.02368434730451554,0.01760589,0.0003,0.21875,-31.859512
217,339,289,73984,-0.052076201885938644,11700,247.54,0.02874692576006055,-13.021278023719788,0.983819393441081,0.9080146551132202,0.2,-0.026852539903484286,0.016258588,0.0003,0.190234375,-31.914928
217,340,290,74240,0.023838600143790245,11710,247.85,0.19295631358399987,-13.042993950843812,0.9528947994112968,0.9097596406936646,0.2,-0.033995241415686904,0.021598486,0.0003,0.22109375,-31.913723
217,342,291,74496,0.0033355168998241425,11720,250.01,0.11683205310255289,-13.044736981391907,0.9845417235046625,0.9083186984062195,0.2,-0.019914681947557255,0.0120607,0.0003,0.155078125,-32.18857
217,343,292,74752,0.007593199610710144,11730,248.69,0.1025766085833311,-13.021714091300964,0.9668435528874397,0.9059734344482422,0.2,-0.023695829417556526,0.012189829,0.0003,0.21640625,-31.958412
217,344,293,75008,-0.005009010434150696,11740,248.69,0.08166054557077587,-13.014400529861451,0.9560585096478462,0.9066712260246277,0.2,-0.03385604320792481,0.01904462,0.0003,0.244140625,-31.958412
217,345,294,75264,-0.015138048678636551,11750,248.92,0.05784589755348861,-13.021661114692687,0.8557148873806,0.907904326915741,0.2,-0.020167898293584584,0.014498493,0.0003,0.190234375,-31.939888
217,346,295,75520,-0.024318983778357506,11760,249.03,0.035086758329998705,-13.028891491889954,0.9900593655183911,0.9080767631530762,0.2,-0.024194551887921988,0.0134582985,0.0003,0.148828125,-31.943287
217,347,296,75776,0.00842382200062275,11770,248.88,0.08726546978577972,-13.028416967391967,0.9847942162305117,0.9083431363105774,0.2,-0.022395350667648018,0.013287806,0.0003,0.1953125,-31.881294
217,348,297,76032,0.05865348502993584,11780,247.13,0.1327987203374505,-13.03488473892212,0.9618716686964035,0.9098216891288757,0.2,-0.020270896842703223,0.0137367,0.0003,0.237890625,-31.648571
217,350,298,76288,-0.06751354038715363,11790,249.81,0.11376249701716006,-13.0526451587677,0.8759064897894859,0.9106977581977844,0.2,-0.028829120565205812,0.02681107,0.0003,0.259375,-31.961472
217,351,299,76544,0.016851913183927536,11800,249.81,0.0818539789877832,-13.056830453872681,0.9807194750756025,0.9103295207023621,0.2,-0.018241355125792325,0.020138344,0.0003,0.171484375,-31.961472
217,352,300,76800,-0.02696049213409424,11810,252.1,0.011194690252887085,-13.055240750312805,0.9975869236513972,0.9120388031005859,0.2,-0.028442457993514837,0.027122127,0.0003,0.294140625,-32.28264
217,353,301,77056,0.07550273835659027,11820,248.82,0.20453427881002426,-13.060957217216492,0.9689644146710634,0.9110018610954285,0.2,-0.02411774857901037,0.020137595,0.0003,0.21015625,-31.801085
217,354,302,77312,-0.012138715013861656,11830,244.29,0.025861548818647863,-13.039060306549072,0.9821954779326916,0.9084236025810242,0.2,-0.02210721222218126,0.015897222,0.0003,0.207421875,-31.191866
217,355,303,77568,-0.021231554448604584,11840,244.29,0.029328670678660275,-13.016190147399902,0.9787338320165873,0.9076558351516724,0.2,-0.030397121026180685,0.021198293,0.0003,0.233203125,-31.191866
217,357,304,77824,-0.025647403672337532,11850,244.72,0.031383190443739294,-13.018760490417481,0.9773861393332481,0.9093840718269348,0.2,-0.025270075211301445,0.016530422,0.0003,0.2078125,-31.199257
217,358,305,78080,-0.02424747496843338,11860,247.12,0.035448022396303715,-13.039398169517517,0.9909032881259918,0.9106553792953491,0.2,-0.03314933103974908,0.024110919,0.0003,0.247265625,-31.487976
217,359,306,78336,-0.02818887121975422,11870,247.35,0.05786157855764031,-13.059380292892456,0.9908114252611995,0.912689208984375,0.2,-0.029799526021815837,0.015978487,0.0003,0.2640625,-31.495844
217,360,307,78592,0.010531611740589142,11880,247.5,0.06130933398380876,-13.07974133491516,0.9907903047278523,0.91387939453125,0.2,-0.01962054558098316,0.017617125,0.0003,0.196875,-31.47547
217,361,308,78848,-0.025893595069646835,11890,247.5,0.03144411807879806,-13.100303220748902,0.9741136487573385,0.9173892140388489,0.2,-0.025296038622036575,0.015903944,0.0003,0.173828125,-31.47547
217,362,309,79104,-0.02364249899983406,11900,247.91,0.007607722893590107,-13.122598123550414,0.9941050121560693,0.9170867204666138,0.2,-0.020453359046950937,0.011533863,0.0003,0.184765625,-31.515696
218,364,310,79360,0.013262216933071613,11910,248.08,0.0369987053796649,-13.11349277496338,0.9851388642564416,0.9160443544387817,0.2,-0.029533614660613237,0.02322008,0.0003,0.244921875,-31.509512
218,365,311,79616,-0.003594767302274704,11920,248.84,0.0416558972094208,-13.0990740776062,0.9932891428470612,0.9142042398452759,0.2,-0.023832798190414905,0.015661547,0.0003,0.21640625,-31.61137
218,366,312,79872,-0.03573799878358841,11930,248.84,0.07588752005249262,-13.085888576507568,0.9824355766177177,0.9136514663696289,0.2,-0.024647520133294167,0.017950954,0.0003,0.173046875,-31.61137
218,367,313,80128,0.004482965916395187,11940,249.47,0.023252724902704358,-13.085847568511962,0.9934698338620365,0.9128714799880981,0.2,-0.023315127613022922,0.018618912,0.0003,0.217578125,-31.669655
218,368,314,80384,0.0037874728441238403,11950,249.72,0.0831264017848298,-13.073094081878661,0.9838614296168089,0.9114359021186829,0.2,-0.024932117701973767,0.022143163,0.0003,0.195703125,-31.661314
218,369,315,80640,-0.028734920546412468,11960,250.06,0.03801915212534368,-13.069804358482362,0.9897200679406524,0.9118725657463074,0.2,-0.02208284374792129,0.017310638,0.0003,0.16875,-31.682755
218,370,316,80896,-0.013034407049417496,11970,250.67,0.060434721130877736,-13.06683828830719,0.9903991045430303,0.9097275733947754,0.2,-0.022925646346993744,0.014469006,0.0003,0.21796875,-31.774258
218,372,317,81152,-0.029806673526763916,11980,250.67,0.07730213026516139,-13.040722155570984,0.9710327237844467,0.9066368341445923,0.2,-0.02414188935654238,0.013047239,0.0003,0.148828125,-31.774258
218,373,318,81408,0.003278050571680069,11990,249.71,0.027593808784149586,-13.010067009925843,0.9915260951966047,0.9047792553901672,0.2,-0.031384801852982494,0.029646628,0.0003,0.23046875,-31.612892
218,374,319,81664,0.007080327719449997,12000,249.71,0.19745265170931817,-12.994564390182495,0.9628359712660313,0.9046940803527832,0.2,-0.019559039350133388,0.013047726,0.0003,0.176953125,-31.612892
218,375,320,81920,-0.04664986580610275,12010,248.78,0.03978887550765649,-12.999262022972108,0.9837061390280724,0.9048544764518738,0.2,-0.02674131595995277,0.027106218,0.0003,0.248828125,-31.413725
218,376,321,82176,0.03873717412352562,12020,244.61,0.20252317525446414,-13.003502678871154,0.9749135486781597,0.906685471534729,0.2,-0.02933316983981058,0.01757596,0.0003,0.183984375,-29.768007
218,377,322,82432,71.82846069335938,12030,245.14,280.795609664917,-13.015451169013977,0.11225360631942749,0.9071828126907349,0.2,-0.006413593096658588,0.0027474896,0.0003,0.00078125,-29.80705
218,379,323,82688,0.04022721201181412,12040,241.29,0.29320107139647006,-13.015628170967101,0.9888783264905214,0.9071747660636902,0.2,-0.022890301421284676,0.023273345,0.0003,0.24140625,-29.246399
218,380,324,82944,0.14821992814540863,12050,241.29,2.533566805720329,-13.016105818748475,0.7239110767841339,0.9076158404350281,0.2,-0.007045030524022877,0.016113278,0.0003,0.072265625,-29.246399
218,381,325,83200,-0.01980474404990673,12060,243.59,0.030904006923083215,-13.027661561965942,0.991198523901403,0.909153938293457,0.2,-0.019883033097721638,0.020053718,0.0003,0.212109375,-29.574312
218,382,326,83456,0.014269936829805374,12070,243.63,0.3445819789543748,-13.040799117088318,0.9107923358678818,0.9094216227531433,0.2,-0.024663259595399722,0.017166222,0.0003,0.14296875,-29.535688
218,383,327,83712,-0.016247887164354324,12080,243.94,0.14373020008206366,-13.037830185890197,0.9683611951768398,0.9088484048843384,0.2,-0.03608872778713703,0.040664494,0.0003,0.325390625,-29.571718
218,384,328,83968,0.03382137790322304,12090,240.86,0.07552344053983688,-13.031833076477051,0.9900880167260766,0.909622311592102,0.2,-0.023760334681719543,0.015917923,0.0003,0.190625,-29.14098
218,386,329,84224,0.015630140900611877,12100,239.6,0.4698536217212677,-13.038901042938232,0.7873023748397827,0.9096688032150269,0.2,-0.023318415076937528,0.025713906,0.0003,0.192578125,-28.921911
218,387,330,84480,-0.017512870952486992,12110,237.34,0.11102051865309477,-13.036695265769959,0.9250654876232147,0.9085023999214172,0.2,-0.030048622679896653,0.019417234,0.0003,0.221875,-28.628428
218,388,331,84736,0.015179021283984184,12120,236.61,0.23509395984001458,-13.016937160491944,0.7908021062612534,0.9077242612838745,0.2,-0.01738112170714885,0.011841026,0.0003,0.13671875,-28.570795
218,389,332,84992,-0.02796732448041439,12130,238.3,0.01929083459544927,-13.007592058181762,0.9851903924718499,0.9064294099807739,0.2,-0.024494830728508533,0.015422997,0.0003,0.16875,-28.823986
218,390,333,85248,-0.012192614376544952,12140,237.82,0.06698897392489016,-12.998281145095826,0.9867478925734758,0.9061926007270813,0.2,-0.021671127644367516,0.013014044,0.0003,0.20703125,-28.683989
218,391,334,85504,-0.010714549571275711,12150,237.6,0.046690078522078696,-12.990218710899352,0.9757714550942183,0.9045974016189575,0.2,-0.015491449332330376,0.016548563,0.0003,0.17265625,-28.684105
218,393,335,85760,-0.023392127826809883,12160,238.39,0.15111268511973322,-12.975659346580505,0.8547529578208923,0.9029773473739624,0.2,-0.023113649943843483,0.018040922,0.0003,0.183203125,-28.759485
218,394,336,86016,0.02891579084098339,12170,238.51,0.022916568699292837,-12.965944600105285,0.9854904338717461,0.9023779034614563,0.2,-0.02222257984103635,0.012044404,0.0003,0.13203125,-28.786316
218,395,337,86272,-0.01831699162721634,12180,240.89,0.020475728996098043,-12.98217420578003,0.9833484776318073,0.9054847955703735,0.2,-0.028400298673659563,0.022464696,0.0003,0.290234375,-29.083668
218,396,338,86528,-0.043612558394670486,12190,240.89,0.07821211107075214,-13.011350440979005,0.9493440240621567,0.9062246084213257,0.2,-0.027836656500585377,0.018196292,0.0003,0.23046875,-29.083668
218,397,339,86784,-0.01623593270778656,12200,241.66,0.021602519118459895,-13.020809698104859,0.9817470964044333,0.9083682894706726,0.2,-0.03050572066567838,0.022708979,0.0003,0.23125,-29.182556
218,398,340,87040,-0.025319775566458702,12210,241.38,0.07444301112554967,-13.042050695419311,0.9808864090591669,0.909953236579895,0.2,-0.024251434532925487,0.012392055,0.0003,0.170703125,-29.17953
218,400,341,87296,-0.026462256908416748,12220,238.32,0.01349518244387582,-13.05275537967682,0.9891426358371973,0.9108102917671204,0.2,-0.02356516420841217,0.010381131,0.0003,0.182421875,-28.68267
218,401,342,87552,-0.011024516075849533,12230,235.45,0.1413146099075675,-13.059279656410217,0.9461750239133835,0.910906970500946,0.2,-0.029743369319476187,0.024603661,0.0003,0.255859375,-29.40931
218,402,343,87808,-0.03699579834938049,12240,233.09,0.04779627132229507,-13.05675938129425,0.9374265000224113,0.9100842475891113,0.2,-0.0260230740532279,0.018664015,0.0003,0.244921875,-29.096525
218,403,344,88064,-0.05649213865399361,12250,230.68,0.007903752842685208,-13.057164788246155,0.9939077524468303,0.9120920300483704,0.2,-0.03386407610960305,0.016232608,0.0003,0.266015625,-28.759985
218,404,345,88320,-0.027420789003372192,12260,225.91,0.0422941887518391,-13.075106549263001,0.9699072483927011,0.9119018316268921,0.2,-0.030425352160818875,0.023200057,0.0003,0.248828125,-28.143349
218,405,346,88576,-0.04129554331302643,12270,221.69,0.012267384654842317,-13.065141463279724,0.990284351631999,0.9121872782707214,0.2,-0.02689404466073029,0.013875414,0.0003,0.231640625,-27.603605
218,407,347,88832,-0.03236111253499985,12280,217.86,0.013971124053932726,-13.071257591247559,0.9900146452710032,0.9131181836128235,0.2,-0.020227691088803113,0.017077863,0.0003,0.16953125,-27.099543
218,408,348,89088,-0.041826698929071426,12290,215.37,0.011122578848153352,-13.08064296245575,0.9905975507572293,0.914381206035614,0.2,-0.026556847617030144,0.0136901,0.0003,0.186328125,-26.758554
218,409,349,89344,-0.04282956197857857,12300,211.74,0.012848315597511827,-13.098966836929321,0.9881524313241243,0.9159310460090637,0.2,-0.026378398342058063,0.015405243,0.0003,0.1859375,-26.215021
218,410,350,89600,0.0014821558725088835,12310,207.83,0.010096357227303088,-13.116386246681213,0.9946210533380508,0.9175450205802917,0.2,-0.026994275161996484,0.015818037,0.0003,0.193359375,-25.649525
218,411,351,89856,-0.007695741951465607,12320,206.13,0.01170848065521568,-13.131387853622437,0.9931867867708206,0.9187207221984863,0.2,-0.02654249342158437,0.017244212,0.0003,0.1890625,-25.38956
218,412,352,90112,-0.021973703056573868,12330,205.11,0.007801658345852047,-13.141206669807435,0.9939702525734901,0.9191724061965942,0.2,-0.024855021154507995,0.014854387,0.0003,0.162890625,-25.15435
218,413,353,90368,-0.01217796839773655,12340,203.32,0.016163965046871454,-13.150065708160401,0.988248904235661,0.9201873540878296,0.2,-0.028967735974583776,0.015483665,0.0003,0.22578125,-24.872747
218,415,354,90624,-0.03409900516271591,12350,205.04,0.012096078402828425,-13.15558180809021,0.9910177467390895,0.9183047413825989,0.2,-0.035174990398809315,0.01758305,0.0003,0.25625,-25.024363
218,416,355,90880,-0.05218624323606491,12360,200.62,0.006332460668636486,-13.1538729429245,0.9970428326632828,0.9206145405769348,0.2,-0.03182789357379079,0.019493349,0.0003,0.275,-24.448664
218,417,356,91136,0.006239172536879778,12370,192.87,0.022487421124242245,-13.168747472763062,0.974707618355751,0.9196880459785461,0.2,-0.023012311197817326,0.014404872,0.0003,0.16171875,-23.486607
218,418,357,91392,0.015412097796797752,12380,189.55,0.1656110935844481,-13.159353041648865,0.8811419531702995,0.9206250309944153,0.2,-0.02606638545403257,0.025077771,0.0003,0.234765625,-22.079933
218,419,358,91648,0.0361696258187294,12390,187.52,40.18424998531118,-13.16989848613739,0.13692200183868408,0.920984148979187,0.2,-0.011821872438304126,0.014944233,0.0003,0.1484375,-21.830132
218,420,359,91904,-0.0380968376994133,12400,187.3,0.010353363479953259,-13.174337911605836,0.9944901997223496,0.9222584962844849,0.2,-0.02681428852956742,0.016443055,0.0003,0.24609375,-21.879143
218,422,360,92160,-0.03064803034067154,12410,187.09,0.1387631105724722,-13.183973598480225,0.9251097142696381,0.9233661890029907,0.2,-0.021840638446155934,0.017954338,0.0003,0.198828125,-21.884783
218,423,361,92416,-0.039897069334983826,12420,187.09,0.08282077484764158,-13.187289333343506,0.9627311751246452,0.9221557378768921,0.2,-0.020149551006034015,0.015326909,0.0003,0.151953125,-21.884783
218,424,362,92672,-0.02567623369395733,12430,186.84,0.04201067793183029,-13.180402898788453,0.9752672668546438,0.9229651689529419,0.2,-0.03484216547803953,0.020571984,0.0003,0.273046875,-21.861732
218,425,363,92928,-0.0051388926804065704,12440,189.86,0.08953670430928469,-13.188762426376343,0.9841327760368586,0.9232252240180969,0.2,-0.019737246609292925,0.014839514,0.0003,0.124609375,-22.227463
218,426,364,93184,0.0075445957481861115,12450,189.67,0.1041457231156528,-13.188193106651307,0.9813508726656437,0.9224632978439331,0.2,-0.030374307953752577,0.024650777,0.0003,0.224609375,-22.243034
218,427,365,93440,-0.01626628264784813,12460,189.5,0.10662538837641478,-13.170732188224793,0.9874530332162976,0.9205783605575562,0.2,-0.01642506008502096,0.007772965,0.0003,0.12265625,-22.26493
218,429,366,93696,-0.004137765616178513,12470,189.5,0.10001560961827635,-13.146623420715333,0.9740345999598503,0.9179052114486694,0.2,-0.026159023796208204,0.018762555,0.0003,0.20703125,-22.26493
218,430,367,93952,-0.032692741602659225,12480,190.88,0.010297344822902232,-13.12228901386261,0.9984602754702792,0.9162688255310059,0.2,-0.018825103784911333,0.00982317,0.0003,0.14765625,-22.527006
218,431,368,94208,0.006171949207782745,12490,190.5,0.10037713441997767,-13.115194058418274,0.9860126236453652,0.9163195490837097,0.2,-0.030288779037073256,0.022944279,0.0003,0.255859375,-22.485868
218,432,369,94464,0.02425568550825119,12500,190.67,0.10695043168962001,-13.12314133644104,0.9861358674243093,0.9169579744338989,0.2,-0.02455810089595616,0.014631971,0.0003,0.18671875,-22.575878
218,433,370,94720,0.04685169458389282,12510,189.64,0.13248844193294645,-13.123583197593689,0.9767525922507048,0.9169259071350098,0.2,-0.023655103240162133,0.016944345,0.0003,0.190625,-22.441772
218,434,371,94976,-0.00871198158711195,12520,189.64,0.07182958563789725,-13.114501333236694,0.9336223378777504,0.9148111343383789,0.2,-0.02666269992478192,0.020354897,0.0003,0.24140625,-22.441772
218,436,372,95232,-0.03479352593421936,12530,192.87,0.019323148869443686,-13.091047191619873,0.9921274883672595,0.9126167297363281,0.2,-0.03158984981710091,0.025374956,0.0003,0.261328125,-22.85328
218,437,373,95488,0.0006487593054771423,12540,191.63,0.19706607721745967,-13.081015610694886,0.971440838649869,0.913496196269989,0.2,-0.022958405828103424,0.010497863,0.0003,0.14375,-22.6587
218,438,374,95744,0.021143458783626556,12550,191.13,0.13402515058405698,-13.093990325927734,0.9176433756947517,0.9146416783332825,0.2,-0.0239390212809667,0.017341655,0.0003,0.186328125,-22.611328
218,439,375,96000,0.10813358426094055,12560,191.88,0.1424318621866405,-13.092897844314574,0.9482087306678295,0.913355827331543,0.2,-0.017348613310605287,0.009944884,0.0003,0.16328125,-22.67526
218,440,376,96256,-0.03977809101343155,12570,193.2,0.00887150871567428,-13.074275803565978,0.9907403606921434,0.9118671417236328,0.2,-0.021246232686098664,0.017008726,0.0003,0.180859375,-22.791475
218,441,377,96512,-0.032807450741529465,12580,193.57,0.023605066747404636,-13.068548846244813,0.9788671676069498,0.9129244089126587,0.2,-0.022786904638633133,0.016909333,0.0003,0.24609375,-22.833958
218,443,378,96768,-0.043201643973588943,12590,196.05,0.022630190185736865,-13.07998251914978,0.964909415692091,0.9134783744812012,0.2,-0.02196523474995047,0.01416954,0.0003,0.182421875,-23.15755
218,444,379,97024,0.0013124644756317139,12600,198.35,0.09349322749767452,-13.070988726615905,0.9797897711396217,0.9123841524124146,0.2,-0.02079410795122385,0.016250394,0.0003,0.1703125,-23.477816
218,445,380,97280,0.01047920435667038,12610,196.54,0.10706476094201207,-13.05232560634613,0.9747897498309612,0.9103211164474487,0.2,-0.028703942825086416,0.01503353,0.0003,0.200390625,-23.237717
218,446,381,97536,-0.02350412681698799,12620,192.04,0.016560302919242532,-13.030085182189941,0.9908410487696528,0.9082605242729187,0.2,-0.024771710904315115,0.015470732,0.0003,0.214453125,-22.678778
218,447,382,97792,-0.007204094436019659,12630,188.31,0.021295691630803047,-13.018963837623597,0.9791470356285572,0.9077478647232056,0.2,-0.02129340107785538,0.017290324,0.0003,0.234375,-22.19879
218,448,383,98048,-0.018871523439884186,12640,188.31,0.04279648382216692,-13.007076621055603,0.9721775911748409,0.905514121055603,0.2,-0.021720510302111508,0.019638717,0.0003,0.255859375,-22.19879
218,450,384,98304,-0.028373951092362404,12650,186.21,0.034051080630160865,-12.987839913368225,0.985718434676528,0.9050809144973755,0.2,-0.01918501118198037,0.015400883,0.0003,0.1875,-21.921135
218,451,385,98560,-0.02138262614607811,12660,181.89,0.13137559033930302,-12.988695359230041,0.9431044831871986,0.9065612554550171,0.2,-0.013625216740183532,0.015584755,0.0003,0.12265625,-21.373955
218,452,386,98816,-0.034680306911468506,12670,181.92,0.020754948584362866,-13.003023862838745,0.9871384464204311,0.9072839021682739,0.2,-0.03373262514360249,0.021538619,0.0003,0.269140625,-21.441336
218,453,387,99072,0.0038797594606876373,12680,181.79,0.16245949240401386,-13.005971717834473,0.9455331824719906,0.9075026512145996,0.2,-0.021982161281630396,0.01756937,0.0003,0.172265625,-21.402065
218,454,388,99328,0.05139053240418434,12690,179.34,0.12360580880194902,-13.004692125320435,0.9620711803436279,0.9074360728263855,0.2,-0.01767337687779218,0.010600688,0.0003,0.14296875,-21.054184
218,456,389,99584,-0.01978496089577675,12700,176.96,0.030248616938479245,-12.999749803543091,0.9734074790030718,0.9076830148696899,0.2,-0.024161322007421403,0.017976953,0.0003,0.21015625,-20.706863
218,457,390,99840,-0.03632710129022598,12710,178.69,0.010821173677686601,-13.00980224609375,0.9869889291003346,0.9100972414016724,0.2,-0.019953262899070977,0.011456713,0.0003,0.1734375,-20.958015
218,458,391,100096,-0.02950422093272209,12720,180.49,0.0933899455703795,-13.032024598121643,0.9819513205438852,0.9110124707221985,0.2,-0.02664072560146451,0.015616882,0.0003,0.228515625,-21.239435
