time/total_timesteps,time/fps,time/time_elapsed,time/iterations,train/n_updates,train/clip_fraction,train/entropy_loss,train/loss,train/clip_range,rollout/ep_len_mean,train/approx_kl,train/policy_gradient_loss,train/learning_rate,train/std,train/value_loss,train/explained_variance,rollout/ep_rew_mean
45568,217,209,178,6680,0.18359375,-14.007580041885376,0.1726565957069397,0.2,246.89,0.026283909,-0.01971888653934002,0.0003,0.9928537607192993,0.9027077674865722,0.8546222001314163,9.873429
45824,217,210,179,6690,0.176953125,-14.007748460769653,-0.0008197948336601257,0.2,246.35,0.014435535,-0.01896269016433507,0.0003,0.9908620119094849,0.7242114851251245,0.9253756180405617,9.8941765
46080,217,212,180,6700,0.02578125,-13.98500485420227,187.6382293701172,0.2,246.35,0.0073817074,-0.006620665197260678,0.0003,0.9898489713668823,296.125049495697,0.11207598447799683,9.8941765
46336,217,213,181,6710,0.1109375,-13.968942975997924,0.035125136375427246,0.2,246.79,0.0110602025,-0.01636946394573897,0.0003,0.9860566258430481,0.5466497745364904,0.906216450035572,9.981226
46592,217,214,182,6720,0.132421875,-13.92783181667328,0.09434137493371964,0.2,249.32,0.010891856,-0.015266564930789173,0.0003,0.9838598370552063,0.619352289289236,0.942176166921854,10.498622
46848,217,215,183,6730,0.170703125,-13.918405127525329,0.10717861354351044,0.2,250.12,0.019370146,-0.016717367304954676,0.0003,0.9841855764389038,0.4928745247423649,0.9125894382596016,10.671006
47104,217,216,184,6740,0.130078125,-13.927303981781005,0.14246079325675964,0.2,250.32,0.013272006,-0.01680933574680239,0.0003,0.9856564402580261,0.4533287674188614,0.9006725251674652,10.772323
47360,217,217,185,6750,0.1609375,-13.937505292892457,0.27280399203300476,0.2,250.32,0.018149398,-0.011720954335760324,0.0003,0.986233115196228,0.7663305103778839,0.7321730554103851,10.772323
47616,217,219,186,6760,0.115234375,-13.940482091903686,0.1326635777950287,0.2,251.64,0.018886104,-0.015690837637521327,0.0003,0.9858039617538452,1.0223597705364227,0.8925597965717316,11.083104
47872,217,220,187,6770,0.14921875,-13.929169321060181,0.10409165173768997,0.2,251.97,0.017560458,-0.024350023875012995,0.0003,0.9841243028640747,1.6889852248132229,0.7072007656097412,11.143601
48128,217,221,188,6780,0.20546875,-13.914166569709778,0.18162885308265686,0.2,252.16,0.012176444,-0.019021626189351083,0.0003,0.9837174415588379,0.715729353018105,0.8774366527795792,11.196979
48384,217,222,189,6790,0.140625,-13.902297401428223,0.06807073950767517,0.2,252.16,0.00889321,-0.017144835740327834,0.0003,0.9800715446472168,0.27199056185781956,0.9524558894336224,11.196979
48640,217,223,190,6800,0.137109375,-13.876520586013793,0.020976167172193527,0.2,253.03,0.014561202,-0.023104410944506527,0.0003,0.9787279367446899,0.8556297071278095,0.8474705815315247,11.37281
48896,217,224,191,6810,0.18828125,-13.879172921180725,0.215961292386055,0.2,255.77,0.017177332,-0.02149583164136857,0.0003,0.9805535078048706,0.3068279457394965,0.8015543967485428,10.452709
49152,217,226,192,6820,0.16484375,-13.89787209033966,0.15165714919567108,0.2,253.93,0.016409922,-0.0246967724757269,0.0003,0.9815952181816101,0.5761200465261936,0.8799244686961174,11.526017
49408,217,227,193,6830,0.009765625,-13.901430249214172,156.11744689941406,0.2,254.26,0.004482027,-0.0029915275517851114,0.0003,0.9815958738327026,299.3207062721252,0.058802664279937744,11.61256
49664,217,228,194,6840,0.1546875,-13.902687263488769,0.20319370925426483,0.2,254.27,0.014246043,-0.02013445836491883,0.0003,0.9821797609329224,1.0049143463373185,0.9103299081325531,11.589914
49920,217,229,195,6850,0.176953125,-13.900350880622863,0.04468125104904175,0.2,253.95,0.01593239,-0.024004393350332977,0.0003,0.9798585176467896,0.5744185000658035,0.9453121349215508,11.615967
50176,217,230,196,6860,0.125390625,-13.877647042274475,0.8058114647865295,0.2,251.53,0.01916099,-0.008833388122729957,0.0003,0.9797230958938599,3.220238317549229,0.36588114500045776,14.16136
50432,217,231,197,6870,0.037109375,-13.881533908843995,140.3501434326172,0.2,253.07,0.0078008613,-0.011697477370034903,0.0003,0.9798312187194824,395.24149837493894,0.0706128478050232,14.529568
50688,217,233,198,6880,0.077734375,-13.880389189720153,0.44231972098350525,0.2,254.3,0.008885245,-0.017595146736130118,0.0003,0.9794514775276184,3.903596059978008,0.7528210580348969,14.995818
50944,217,234,199,6890,0.078515625,-13.874005675315857,2.0601603984832764,0.2,256.03,0.009852825,-0.015807107277214526,0.0003,0.9787800908088684,5.006401818990708,0.4658910036087036,13.932537
51200,217,235,200,6900,0.208984375,-13.873467493057252,0.7480079531669617,0.2,251.47,0.025942361,-0.015053452021675184,0.0003,0.9798761606216431,2.955718533694744,0.6557426452636719,13.443778
51456,217,236,201,6910,0.05703125,-13.877511382102966,25.68568992614746,0.2,253.41,0.006505682,-0.004312783712521195,0.0003,0.9799593091011047,113.31780900955201,-0.37442171573638916,13.9695835
51712,217,237,202,6920,0.280078125,-13.881895565986634,0.1763445883989334,0.2,252.26,0.021892691,-0.036884741438552734,0.0003,0.9808794856071472,1.2242963910102844,0.718784511089325,13.91574
51968,217,238,203,6930,0.22421875,-13.897892951965332,0.7456346750259399,0.2,249.07,0.020756925,-0.02427483124192804,0.0003,0.9839152097702026,1.898529775440693,0.5664319694042206,13.746535
52224,217,240,204,6940,0.25546875,-13.923872303962707,0.6502670645713806,0.2,249.21,0.018318862,-0.026098113600164653,0.0003,0.9843530654907227,4.211242410540581,0.5114317238330841,14.153491
52480,217,241,205,6950,0.23671875,-13.928938031196594,1.0702970027923584,0.2,252.21,0.025033437,-0.021693362039513886,0.0003,0.9863177537918091,3.197153587639332,0.23567885160446167,13.255445
52736,217,242,206,6960,0.124609375,-13.946207094192506,0.11481782793998718,0.2,253.04,0.014604907,-0.018411401938647032,0.0003,0.9875043630599976,0.9309714443981647,0.8104415833950043,13.480517
52992,217,243,207,6970,0.064453125,-13.950642848014832,0.3563065528869629,0.2,253.04,0.012130646,-0.0130059533752501,0.0003,0.9874639511108398,2.371113561093807,0.5399364829063416,13.480517
53248,217,244,208,6980,0.128125,-13.940522861480712,0.03594012185931206,0.2,253.73,0.011328514,-0.018554553901776672,0.0003,0.9849123954772949,0.37803014684468506,0.7253909409046173,13.660874
53504,217,245,209,6990,0.146484375,-13.915899658203125,0.2548110783100128,0.2,252.86,0.0159496,-0.017223026719875634,0.0003,0.9839755296707153,1.6020829737186433,0.5463645458221436,14.75979
53760,217,246,210,7000,0.01484375,-13.912848806381225,127.04121398925781,0.2,251.72,0.0053589,-0.009086832613684237,0.0003,0.9839975237846375,282.2972731590271,0.13790053129196167,14.752045
54016,217,248,211,7010,0.193359375,-13.922017645835876,1.7763389348983765,0.2,251.93,0.01961279,-0.017217191285453737,0.0003,0.9867544174194336,3.3690580502152443,0.018430471420288086,14.749368
54272,217,249,212,7020,0.137109375,-13.943207454681396,0.23358465731143951,0.2,252.3,0.0134234475,-0.024619355541653933,0.0003,0.987591564655304,1.5025035917758942,0.846935585141182,14.786038
54528,217,250,213,7030,0.168359375,-13.939378333091735,0.10207311809062958,0.2,249.89,0.011660798,-0.019092256319709122,0.0003,0.9857538342475891,0.6352247867733241,0.8943158388137817,15.783718
54784,217,251,214,7040,0.0,-13.919637775421142,155.0218963623047,0.2,250.73,0.002109015,0.0008265647571533919,0.0003,0.9849443435668945,520.1620826721191,0.11852890253067017,15.891864
55040,217,252,215,7050,0.08828125,-13.917708659172058,0.3163498640060425,0.2,251.51,0.017126419,-0.021666071750223635,0.0003,0.9848573803901672,1.5636955581605434,0.8513007462024689,15.957515
55296,217,253,216,7060,0.150390625,-13.91383683681488,0.3467375636100769,0.2,252.08,0.016361214,-0.02191583521780558,0.0003,0.9839324951171875,1.375261502712965,0.5780335962772369,16.019825
55552,217,255,217,7070,0.17109375,-13.903202843666076,0.11127178370952606,0.2,252.08,0.011836255,-0.020496227580588312,0.0003,0.9835730791091919,0.5174611587077379,0.8923663794994354,16.019825
55808,217,256,218,7080,0.210546875,-13.905669665336609,-0.023492969572544098,0.2,252.02,0.017354062,-0.024919074238277973,0.0003,0.9849096536636353,0.031834521098062396,0.9664063490927219,16.021318
56064,217,257,219,7090,0.164453125,-13.91511254310608,0.07516032457351685,0.2,252.95,0.013693662,-0.022155199968256056,0.0003,0.9866840243339539,0.482571311481297,0.9355675205588341,16.224756
56320,217,258,220,7100,0.157421875,-13.92799801826477,0.04876219108700752,0.2,251.7,0.011997199,-0.02326192574109882,0.0003,0.98667973279953,0.621472230926156,0.9175300747156143,16.16579
56576,217,259,221,7110,0.105078125,-13.931399035453797,1.9345808029174805,0.2,252.89,0.01450004,-0.010283893789164722,0.0003,0.987958550453186,5.685343950986862,0.5613157153129578,16.294304
56832,217,260,222,7120,0.241015625,-13.952183985710144,0.05721401050686836,0.2,252.89,0.018284678,-0.02844393274281174,0.0003,0.9906088709831238,0.33793639559298755,0.9474734105169773,16.294304
57088,217,261,223,7130,0.1046875,-13.971468448638916,0.03389699384570122,0.2,253.99,0.011111895,-0.011168425623327493,0.0003,0.9915682673454285,0.22008985765278338,0.9583412781357765,16.55776
57344,217,263,224,7140,0.056640625,-13.974082398414613,0.3391660451889038,0.2,252.82,0.010660509,-0.01358255830127746,0.0003,0.9923144578933716,1.2589081490412355,0.772812619805336,16.510567
57600,217,264,225,7150,0.29921875,-13.983627605438233,2.472444772720337,0.2,250.41,0.022313338,-0.022181897470727564,0.0003,0.9935176968574524,3.7926094233989716,0.00040984153747558594,16.089237
57856,217,265,226,7160,0.001953125,-13.995164895057679,39.4775390625,0.2,253.58,0.0024916527,-0.0025452828733250497,0.0003,0.9939678311347961,97.66019706726074,-0.14490556716918945,15.20909
58112,218,266,227,7170,0.209765625,-13.993859553337098,0.14689970016479492,0.2,253.58,0.021295689,-0.028334560245275496,0.0003,0.9929946064949036,0.6547139897942543,0.8729848712682724,15.20909
58368,218,267,228,7180,0.21328125,-13.99608883857727,-0.008597258478403091,0.2,256.62,0.014217085,-0.023522834735922517,0.0003,0.9952540397644043,0.10761101776733994,0.9856362827122211,14.3130245
58624,218,268,229,7190,0.27890625,-14.013927793502807,-0.012436199933290482,0.2,253.98,0.029503264,-0.032946466677822174,0.0003,0.9946619272232056,0.3985574990976602,0.9384424947202206,15.326625
58880,218,269,230,7200,0.046484375,-14.002027606964111,241.30177307128906,0.2,252.91,0.006050866,0.005392967141233385,0.0003,0.9939993023872375,317.6826623439789,-0.020500779151916504,15.176003
59136,218,271,231,7210,0.108203125,-14.000040555000306,0.7289888858795166,0.2,252.34,0.0140621625,-0.009613412781618536,0.0003,0.9941121339797974,3.515969191491604,0.13063520193099976,16.407469
59392,218,272,232,7220,0.048046875,-14.000155091285706,49.24624252319336,0.2,254.18,0.008044398,-0.008842060947790742,0.0003,0.9939811825752258,296.45533208847047,0.25789862871170044,15.4075575
59648,218,273,233,7230,0.066796875,-13.998276734352112,0.6762555837631226,0.2,254.18,0.017809574,-0.014707657182589174,0.0003,0.9941422343254089,3.033009772002697,0.6974446475505829,15.4075575
